row_id,word,orig_CEFR,new_CEFR,orig_JP,new_JP,orig_IPA,new_IPA,orig_Ex,new_Ex,orig_Ex_JP,new_Ex_JP,reasons
21771,reminiscence,C1,C1,回想,回想,/ˌrɛməˈnɪsənsɪz/,/rˌemənˈɪsəns/,He shared his reminiscences of his childhood.,He shared his reminiscence of his childhood.,彼は子供時代の回想を語った。,私は子供時代の回想を語った。,屈折IPAの原形化 / 例文の原形主語整合化
21773,repulse,C1,C1,撃退する,撃退する,/riˈpʌls/,/riːpˈʌls/,The army was able to repulse the enemy's attack.,The army was able to repulse the enemy's attack.,軍は敵の攻撃を撃退することができました。,軍は敵の攻撃を撃退することができました。,屈折IPAの原形化
21797,appraise,C1,C1,査定する,査定する,/əˈpreɪz/,/əprˈeɪz/,The manager will appraise the employee's performance.,The manager will appraise the employee's performance.,マネージャーは従業員の業績を査定するだろう。,マネージャーは従業員の業績を査定するだろう。,屈折IPAの原形化
21815,denture,C1,C1,入れ歯,入れ歯,/ˈdɛntʃərz/,/dˈentʃɚ/,He needs dentures for chewing food properly.,He needs denture for chewing food properly.,彼は食べ物をきちんと噛むために入れ歯が必要だ。,私は食べ物をきちんと噛むために入れ歯が必要だ。,屈折IPAの原形化 / 例文の原形主語整合化
21822,festivity,C1,C1,お祭り騒ぎ,お祭り騒ぎ,/fɛˈstɪvətiz/,/festˈɪvətiː/,The town was alive with festivities for the holiday.,The town was alive with festivities for the holiday.,町は祝日の祭り騒ぎで賑わっていた。,町は祝日の祭り騒ぎで賑わっていた。,屈折IPAの原形化
21827,headquarter,C1,C1,本部,本部,/ˈhɛˌdkwɔrtərz/,/hˈedkwˌɔːrtɚ/,The company's headquarters is located in New York.,The company's headquarter is located in New York.,その会社の本部はニューヨークにある。,その会社の本部はニューヨークにある。,屈折IPAの原形化 / 例文の原形主語整合化
21829,honeybee,C1,C1,ミツバチ,ミツバチ,/ˈhʌniˌbiːz/,/hˈʌniːbˌiː/,Honeybees are essential for pollination.,honeybee are essential for pollination.,ミツバチは受粉に不可欠だ。,ミツバチは受粉に不可欠だ。,屈折IPAの原形化 / 例文の原形主語整合化
21836,internalize,C1,C1,内部に取り込む,内部に取り込む,/ɪˈntɜːrnəˌlaɪz/,/ɪntˈɜːrnəlˌaɪz/,The cells internalize the ligand through endocytosis.,The cells internalize the ligand through endocytosis.,細胞はエンドサイトーシスを介してリガンドを内部に取り込む。,細胞はエンドサイトーシスを介してリガンドを内部に取り込む。,屈折IPAの原形化
21842,jut,C1,C1,突き出る,突き出る,/ˈdʒʌts/,/dʒˈʌt/,The cliff juts out into the sea.,The cliff jut out into the sea.,崖は海に突き出ている。,崖は海に突き出ている。,屈折IPAの原形化 / 例文の原形主語整合化
21847,misspelling,C1,C1,スペルミス,スペルミス,/mɪˈsspɛlɪŋz/,/mɪsspˈelɪŋ/,There were several misspellings in the document.,There were several misspelling in the document.,その文書にはいくつかのスペルミスがあった。,その文書にはいくつかのスペルミスがあった。,屈折IPAの原形化 / 例文の原形主語整合化
21863,privateer,C1,C1,私掠船,私掠船,/privateers/,/privateers/,Privateers were privately owned ships authorized to attack enemy vessels during wartime.,privateer were privately owned ships authorized to attack enemy vessels during wartime.,私掠船は、戦時中に敵船を攻撃することを許可された私有の船でした。,私掠船は、戦時中に敵船を攻撃することを許可された私有の船でした。,例文の原形主語整合化
21877,snafu,C1,C1,混乱,混乱,/ˈsnæfəs/,/snˈæfuː/,The project was delayed due to a series of snafus.,The project was delayed due to a series of snafu.,そのプロジェクトは一連の混乱によって遅延した。,そのプロジェクトは一連の混乱によって遅延した。,屈折IPAの原形化 / 例文の原形主語整合化
21879,statin,C1,C1,スタチン,スタチン,/ˈsteɪtɪnz/,/stˈeɪtɪn/,Statins are commonly used to lower cholesterol levels.,statin are commonly used to lower cholesterol levels.,スタチンは、コレステロール値を下げるためによく使用されます。,スタチンは、コレステロール値を下げるためによく使用されます。,屈折IPAの原形化 / 例文の原形主語整合化
21885,theorize,C1,C1,理論化する,理論化する,/ˈθiːərˌaɪz/,/θˈiːɚˌaɪz/,Scientists are trying to theorize how the universe began.,Scientists are trying to theorize how the universe began.,科学者たちは宇宙がどのように始まったかを理論化しようとしている。,科学者たちは宇宙がどのように始まったかを理論化しようとしている。,屈折IPAの原形化
21889,tumbleweed,C1,C1,タンブルウィード、回転草,タンブルウィード、回転草,/tumbleweeds/,/tumbleweeds/,Tumbleweeds blew across the deserted road.,tumbleweed blew across the deserted road.,回転草が砂漠の道を転がっていった。,回転草が砂漠の道を転がっていった。,例文の原形主語整合化
21914,chastise,C1,C1,叱責する,叱責する,/tʃæˈstaɪzɪz/,/tʃæstˈaɪz/,The teacher chastises the student.,The teacher chastise the student.,先生は生徒を叱責する。,先生は生徒を叱責する。,屈折IPAの原形化 / 例文の原形主語整合化
21917,colonist,C1,C1,入植者,入植者,/ˈkɑlənɪsts/,/kˈɑːlənɪst/,The colonists established a new settlement.,The colonist established a new settlement.,入植者は新しい居住地を設立しました。,入植者は新しい居住地を設立しました。,屈折IPAの原形化 / 例文の原形主語整合化
21941,localize,C1,C1,局在化する,局在化する,/ˈloʊkəˌlaɪzz/,/lˈoʊkəlˌaɪz/,The infection localizes in the area around the wound.,The infection localize in the area around the wound.,感染症は、傷の周囲の領域に局在化している。,感染症は、傷の周囲の領域に局在化している。,屈折IPAの原形化 / 例文の原形主語整合化
21942,logger,C1,C1,伐採者,伐採者,/ˈlɑɡərz/,/lˈɑːɡɚ/,The loggers were cutting down trees in the forest.,The logger were cutting down trees in the forest.,伐採者たちは森で木を切り倒していた。,伐採者たちは森で木を切り倒していた。,屈折IPAの原形化 / 例文の原形主語整合化
21949,objector,C1,C1,反対者,反対者,/əˈbdʒɛktərz/,/əbdʒˈektɚ/,There were many objectors to the plan.,There were many objector to the plan.,その計画には多くの反対者がいた。,その計画には多くの反対者がいた。,屈折IPAの原形化 / 例文の原形主語整合化
21954,pitfall,C1,C1,落とし穴,落とし穴,/ˈpɪˌtfɔl/,/ˈpɪˌtfɔl/,One of the pitfalls of investing is not doing enough research.,One of the pitfall of investing is not doing enough research.,投資の落とし穴の1つは、十分な調査をしないことです。,投資の落とし穴の1つは、十分な調査をしないことです。,例文の原形主語整合化
21957,preteen,C1,C1,プレティーン,プレティーン,/ˌpriːˈtiːnz/,/prˌiːtˈiːn/,The preteens are listening to music.,The preteen are listening to music.,プレティーンたちは音楽を聴いている。,プレティーンたちは音楽を聴いている。,屈折IPAの原形化 / 例文の原形主語整合化
21991,boll,C1,C1,綿のさや,綿のさや,/ˈboʊlz/,/bˈoʊl/,The cotton bolls were ready for harvesting.,The cotton boll were ready for harvesting.,綿のさやは収穫の準備ができていた。,綿のさやは収穫の準備ができていた。,屈折IPAの原形化 / 例文の原形主語整合化
21997,catalyze,C1,C1,触媒する,触媒する,/ˈkætəˌlaɪzz/,/kˈætəlˌaɪz/,The enzyme catalyzes the reaction.,The enzyme catalyze the reaction.,その酵素は反応を触媒する。,その酵素は反応を触媒する。,屈折IPAの原形化 / 例文の原形主語整合化
22015,escapade,C1,C1,冒険,冒険,/ˈɛskəˌpeɪdz/,/ˈeskəpˌeɪd/,The children had many escapades during their summer vacation.,The children had many escapade during their summer vacation.,子供たちは夏休み中に多くの冒険をした。,子供たちは夏休み中に多くの冒険をした。,屈折IPAの原形化 / 例文の原形主語整合化
22020,foothill,C1,C1,山麓,山麓,/ˈfʊˌthɪlz/,/fˈʊthˌɪl/,The town is located in the foothills of the mountains.,The town is located in the foothill of the mountains.,その町は山々の山麓に位置している。,その町は山々の山麓に位置している。,屈折IPAの原形化 / 例文の原形主語整合化
22053,prion,C1,C1,プリオン,プリオン,/prion/,/prion/,Prions are infectious proteins that can cause neurodegenerative diseases.,prion are infectious proteins that can cause neurodegenerative diseases.,プリオンは、神経変性疾患を引き起こす可能性のある感染性タンパク質である。,プリオンは、神経変性疾患を引き起こす可能性のある感染性タンパク質である。,例文の原形主語整合化
22056,raze,C1,C1,破壊する、全壊させる,破壊する、全壊させる,/ˈreɪz/,/rˈeɪz/,The town was razed to the ground during the war.,The town was razed to the ground during the war.,その町は戦争中に完全に破壊された。,その町は戦争中に完全に破壊された。,屈折IPAの原形化
22062,rhododendron,C1,C1,シャクナゲ,シャクナゲ,/ˌroʊdəˈdɛndrən/,/ˌroʊdəˈdɛndrən/,Rhododendrons are beautiful flowering shrubs.,rhododendron are beautiful flowering shrubs.,シャクナゲは美しい開花する低木である。,シャクナゲは美しい開花する低木である。,例文の原形主語整合化
22080,utensil,C1,C1,調理器具,調理器具,/juˈtɛnsəlz/,/juˈtɛnsəlz/,We need clean utensils for cooking.,We need clean utensil for cooking.,調理には清潔な調理器具が必要だ。,調理には清潔な調理器具が必要だ。,例文の原形主語整合化
22087,alanine,C1,C1,アラニン,アラニン,/alanines/,/alanines/,Alanines are neutral amino acids that are building blocks of proteins.,alanine are neutral amino acids that are building blocks of proteins.,アラニンは、タンパク質の構成要素である中性のアミノ酸です。,アラニンは、タンパク質の構成要素である中性のアミノ酸です。,例文の原形主語整合化
22094,bodhisattva,C1,C1,菩薩,菩薩,/boʊdɪˈsɑtvəs/,/boʊdɪˈsɑtvəs/,Bodhisattvas are figures of enlightenment in Buddhism.,bodhisattva are figures of enlightenment in Buddhism.,菩薩は、仏教における悟りの人物です。,菩薩は、仏教における悟りの人物です。,例文の原形主語整合化
22104,couplet,C1,C1,対句,対句,/couplets/,/couplets/,"The poem was written in couplets, with each pair of lines rhyming.","The poem was written in couplet, with each pair of lines rhyming.",その詩は対句で書かれており、各行のペアが韻を踏んでいる。,その詩は対句で書かれており、各行のペアが韻を踏んでいる。,例文の原形主語整合化
22116,footloose,C1,C1,気ままな,気ままな,/ˈfʊˌtluːs/,/fˈʊtlˌuːs/,He is a footloose adventurer.,He is a footloose adventurer.,彼は気ままな冒険家だ。,彼は気ままな冒険家だ。,屈折IPAの原形化
22133,latrine,C1,C1,便所,便所,/ləˈtriːnz/,/lətrˈiːn/,The campground has several latrines for visitors.,The campground has several latrine for visitors.,キャンプ場には訪問者用の便所がいくつかある。,キャンプ場には訪問者用の便所がいくつかある。,屈折IPAの原形化 / 例文の原形主語整合化
22143,plaything,C1,C1,おもちゃ,おもちゃ,/ˈpleɪˌθɪŋz/,/plˈeɪθˌɪŋ/,The children scattered their playthings all over the floor.,The children scattered their plaything all over the floor.,子供たちはおもちゃを床中に散らかした。,子供たちはおもちゃを床中に散らかした。,屈折IPAの原形化 / 例文の原形主語整合化
